order_id,F1_XGB,F1_BERT,F1_diff(BERT-XGB),True_size,XGB_pred_size,BERT_pred_size
403449,0.2222222222222222,0.19999999999999998,-0.022222222222222227,1,8,9
1307857,1.0,1.0,0.0,1,1,1
279267,0.16666666666666669,0.16666666666666669,0.0,1,11,11
887214,0.8333333333333333,0.8333333333333333,0.0,5,7,7
1440132,0.9189189189189189,0.9189189189189189,0.0,17,20,20
1127653,0.6,0.6,0.0,6,14,14
1601805,0.8,0.8,0.0,6,9,9
268217,0.72,0.6666666666666666,-0.053333333333333344,9,16,18
687866,0.6923076923076924,0.6428571428571429,-0.0494505494505495,9,17,19
1859392,0.5,0.5,0.0,3,9,9
2633558,0.6666666666666666,0.6666666666666666,0.0,6,12,12
3288540,1.0,1.0,0.0,3,3,3
2324739,0.9714285714285714,0.9714285714285714,0.0,17,18,18
2665087,0.9090909090909091,0.9090909090909091,0.0,5,6,6
180808,0.6428571428571429,0.7058823529411764,0.0630252100840335,12,16,22
3105931,1.0,1.0,0.0,2,2,2
2966526,0.7272727272727273,0.6153846153846153,-0.11188811188811199,4,7,9
3265440,1.0,1.0,0.0,2,2,2
3297810,0.9,0.9,0.0,9,11,11
3176055,1.0,1.0,0.0,5,5,5
98500,0.8235294117647058,0.8235294117647058,0.0,7,10,10
3209052,0.923076923076923,0.923076923076923,0.0,6,7,7
496051,0.6666666666666666,0.6,-0.06666666666666665,3,6,7
2965589,0.5,0.5,0.0,1,3,3
1417757,0.6363636363636364,0.6363636363636364,0.0,7,15,15
2051526,0.8235294117647058,0.8235294117647058,0.0,7,10,10
728853,0.6086956521739131,0.6086956521739131,0.0,7,16,16
2714104,0.6666666666666666,0.6666666666666666,0.0,1,2,2
1219368,1.0,1.0,0.0,1,1,1
792049,1.0,1.0,0.0,3,3,3
1390243,0.923076923076923,0.923076923076923,0.0,12,14,14
1354528,0.7499999999999999,0.7499999999999999,0.0,3,5,5
631461,0.8421052631578948,0.8421052631578948,0.0,8,11,11
530173,0.7058823529411764,0.7058823529411764,0.0,6,11,11
207977,0.888888888888889,1.0,0.11111111111111105,5,4,5
3110106,0.896551724137931,0.896551724137931,0.0,13,16,16
2963200,0.5000000000000001,0.5555555555555556,0.05555555555555547,5,11,13
2769744,0.6666666666666666,0.6666666666666666,0.0,1,2,2
2459145,1.0,1.0,0.0,1,1,1
629282,0.5,0.5,0.0,1,3,3
1131668,0.6363636363636364,0.6363636363636364,0.0,7,15,15
1050378,0.888888888888889,0.8275862068965517,-0.06130268199233724,12,15,17
231206,0.6666666666666666,0.6666666666666666,0.0,1,2,2
2807830,0.8,0.8,0.0,4,6,6
2629712,1.0,1.0,0.0,3,3,3
3159163,0.888888888888889,0.888888888888889,0.0,4,5,5
34780,0.7692307692307693,0.7692307692307693,0.0,5,8,8
1213330,0.6666666666666666,0.6666666666666666,0.0,7,14,14
1456421,0.9,0.9,0.0,9,11,11
1083490,0.9433962264150945,0.9433962264150945,0.0,25,28,28
265581,0.5714285714285715,0.5714285714285715,0.0,2,5,5
2933909,0.5,0.5,0.0,2,6,6
2432706,0.7058823529411764,0.6545454545454547,-0.05133689839572175,18,33,37
2460693,0.9500000000000001,0.9500000000000001,0.0,19,21,21
3413127,0.7142857142857143,0.7142857142857143,0.0,5,9,9
1928459,0.33333333333333337,0.125,-0.20833333333333337,1,5,15
1322239,0.4615384615384615,0.4615384615384615,0.0,3,10,10
1148639,0.6666666666666666,0.6666666666666666,0.0,3,6,6
2011272,0.7894736842105263,0.7692307692307693,-0.020242914979757054,15,23,24
2481382,0.2857142857142857,0.2857142857142857,0.0,1,6,6
33972,0.7499999999999999,0.7499999999999999,0.0,6,10,10
602880,0.878048780487805,0.8372093023255813,-0.040839478162223664,18,23,25
1468859,0.7499999999999999,0.7499999999999999,0.0,3,5,5
1702298,0.888888888888889,0.888888888888889,0.0,4,5,5
2357289,1.0,1.0,0.0,1,1,1
2616658,0.9090909090909091,0.9090909090909091,0.0,5,6,6
383816,1.0,1.0,0.0,4,4,4
828524,0.5714285714285715,0.5714285714285715,0.0,2,5,5
1220415,1.0,1.0,0.0,4,4,4
2339869,0.56,0.5185185185185185,-0.041481481481481564,7,18,20
3035707,0.888888888888889,0.888888888888889,0.0,8,10,10
786248,1.0,1.0,0.0,2,2,2
228284,0.9411764705882353,0.9411764705882353,0.0,8,9,9
2242667,0.5,0.5,0.0,3,9,9
1531350,0.8,0.8,0.0,8,12,12
1201706,0.9090909090909091,0.9090909090909091,0.0,5,6,6
2805064,0.3636363636363636,0.3636363636363636,0.0,2,9,9
3259908,0.88,0.88,0.0,11,14,14
1760585,0.7499999999999999,0.7499999999999999,0.0,3,5,5
358122,0.5217391304347826,0.5217391304347826,0.0,6,17,17
209063,0.8333333333333333,0.8333333333333333,0.0,5,7,7
2761987,1.0,1.0,0.0,1,1,1
1387258,0.8823529411764706,0.9142857142857143,0.031932773109243695,16,18,19
1839384,0.4444444444444445,0.4,-0.04444444444444445,2,7,8
2561233,0.9655172413793104,0.9655172413793104,0.0,14,15,15
2655146,0.6875,0.7027027027027027,0.015202702702702742,13,19,24
794098,0.888888888888889,0.888888888888889,0.0,20,25,25
1926132,0.6111111111111112,0.5238095238095238,-0.08730158730158732,11,25,31
2168681,0.8852459016393442,0.8852459016393442,0.0,27,34,34
28824,1.0,1.0,0.0,2,2,2
118332,0.7692307692307693,0.7692307692307693,0.0,5,8,8
3003680,1.0,1.0,0.0,4,4,4
804812,0.6666666666666666,0.6666666666666666,0.0,1,2,2
3029863,0.923076923076923,0.923076923076923,0.0,12,14,14
1561977,1.0,1.0,0.0,1,1,1
2116716,0.9090909090909091,0.8333333333333333,-0.0757575757575758,5,6,7
2555003,0.8,0.8,0.0,6,9,9
2386289,0.625,0.625,0.0,5,11,11
2688349,0.9206349206349206,0.9206349206349206,0.0,29,34,34
2266760,0.8,0.8,0.0,8,12,12
1399804,0.7499999999999999,0.7499999999999999,0.0,3,5,5
3030753,0.9,0.9268292682926829,0.02682926829268284,19,21,22
2586253,0.8571428571428571,0.8571428571428571,0.0,3,4,4
419225,0.25,0.25,0.0,1,7,7
882543,0.8,0.8,0.0,4,6,6
396211,0.5,0.5,0.0,2,6,6
3355743,0.7499999999999999,0.7499999999999999,0.0,3,5,5
545272,0.9534883720930233,0.9534883720930233,0.0,41,45,45
1146945,1.0,1.0,0.0,9,9,9
407726,0.7368421052631579,0.7368421052631579,0.0,7,12,12
1693430,0.3636363636363636,0.3636363636363636,0.0,2,9,9
2622081,1.0,1.0,0.0,1,1,1
2417033,1.0,1.0,0.0,3,3,3
1416373,1.0,1.0,0.0,3,3,3
2335891,0.5555555555555556,0.5555555555555556,0.0,5,13,13
2759131,0.25,0.25,0.0,1,7,7
22594,1.0,1.0,0.0,2,2,2
1540562,0.7692307692307693,0.7692307692307693,0.0,10,16,16
538732,0.923076923076923,0.8,-0.12307692307692297,6,7,9
1012689,0.9,0.9,0.0,9,11,11
1054201,0.8571428571428571,0.8571428571428571,0.0,3,4,4
1556168,1.0,1.0,0.0,3,3,3
2580180,0.6666666666666666,0.7777777777777778,0.11111111111111116,7,8,11
397469,1.0,1.0,0.0,11,11,11
149823,0.8571428571428571,0.8571428571428571,0.0,3,4,4
2167650,0.7741935483870968,0.787878787878788,0.013685239491691203,13,18,20
2208104,0.8235294117647058,0.8235294117647058,0.0,7,10,10
2450701,0.4615384615384615,0.4615384615384615,0.0,3,10,10
381120,0.7142857142857143,0.7142857142857143,0.0,5,9,9
697275,0.7777777777777778,0.7777777777777778,0.0,7,11,11
1670287,0.888888888888889,0.888888888888889,0.0,4,5,5
1234075,0.75,0.7142857142857143,-0.0357142857142857,10,14,18
2050614,0.888888888888889,0.888888888888889,0.0,20,25,25
1587274,0.2857142857142857,0.2857142857142857,0.0,2,12,12
1403423,0.5,0.5,0.0,1,3,3
1206770,1.0,1.0,0.0,3,3,3
1221175,0.6666666666666666,0.6666666666666666,0.0,1,2,2
1328977,0.6363636363636364,0.6363636363636364,0.0,7,15,15
192996,0.6086956521739131,0.5833333333333334,-0.025362318840579712,7,16,17
1317833,1.0,1.0,0.0,3,3,3
1746062,0.5454545454545454,0.6666666666666666,0.12121212121212122,4,7,8
2324813,0.6666666666666665,0.7368421052631579,0.07017543859649134,7,11,12
1389199,0.9473684210526316,0.9473684210526316,0.0,27,30,30
2682328,1.0,1.0,0.0,8,8,8
2801828,0.4,0.4,0.0,1,4,4
3389597,0.4615384615384615,0.2727272727272727,-0.1888111888111888,3,10,19
1275078,1.0,1.0,0.0,5,5,5
2105489,1.0,1.0,0.0,1,1,1
1144038,1.0,1.0,0.0,1,1,1
61206,0.9090909090909091,0.9090909090909091,0.0,10,12,12
3108136,0.8181818181818181,0.782608695652174,-0.035573122529644174,9,13,14
2980233,0.5789473684210525,0.5777777777777777,-0.0011695906432748204,13,25,32
3243623,1.0,0.8,-0.19999999999999996,2,2,3
2532926,1.0,1.0,0.0,1,1,1
437485,1.0,1.0,0.0,3,3,3
1350443,0.2857142857142857,0.2857142857142857,0.0,1,6,6
2369537,0.85,0.85,0.0,17,23,23
2914422,1.0,1.0,0.0,2,2,2
2191750,1.0,1.0,0.0,4,4,4
3094761,0.2857142857142857,0.23076923076923078,-0.054945054945054916,3,18,23
2138980,0.3,0.2222222222222222,-0.07777777777777778,3,17,24
1409309,0.9473684210526316,0.9473684210526316,0.0,9,10,10
2528397,1.0,1.0,0.0,5,5,5
423933,0.6,0.6,0.0,3,7,7
458995,0.375,0.375,0.0,3,13,13
2494364,0.9333333333333333,0.9333333333333333,0.0,7,8,8
1815985,0.9523809523809523,0.9523809523809523,0.0,20,22,22
2167690,0.888888888888889,0.888888888888889,0.0,4,5,5
104854,0.5,0.4782608695652174,-0.021739130434782594,11,33,35
1642626,0.9,0.9,0.0,9,11,11
2999124,1.0,1.0,0.0,2,2,2
3361906,0.8571428571428571,0.8571428571428571,0.0,6,8,8
544936,0.19999999999999998,0.16666666666666669,-0.0333333333333333,1,9,11
725354,0.8,0.8,0.0,4,6,6
2513418,0.8571428571428571,0.8571428571428571,0.0,6,8,8
387423,0.9090909090909091,0.8823529411764706,-0.0267379679144385,15,18,19
1795895,0.6153846153846153,0.6153846153846153,0.0,4,9,9
825764,0.8333333333333333,0.8333333333333333,0.0,15,21,21
2762217,0.8,0.8,0.0,6,9,9
2650595,1.0,1.0,0.0,16,16,16
3093882,0.4,0.4,0.0,2,8,8
3409399,0.35294117647058826,0.2727272727272727,-0.08021390374331555,3,14,19
67399,0.8148148148148148,0.9142857142857143,0.09947089947089949,16,11,19
2030542,0.923076923076923,0.923076923076923,0.0,6,7,7
1933790,0.8571428571428571,0.8571428571428571,0.0,18,24,24
828748,0.8292682926829268,0.8292682926829268,0.0,17,24,24
1070454,0.5714285714285715,0.47058823529411764,-0.10084033613445387,4,10,13
788497,0.9032258064516129,0.9032258064516129,0.0,14,17,17
1260631,0.8,0.8,0.0,6,9,9
1459381,1.0,1.0,0.0,18,18,18
1383020,1.0,1.0,0.0,2,2,2
21223,0.7777777777777778,0.7777777777777778,0.0,7,11,11
699089,0.25,0.25,0.0,1,7,7
1007074,0.5263157894736842,0.5454545454545454,0.019138755980861233,6,13,16
2993399,0.6428571428571428,0.6875000000000001,0.04464285714285732,11,17,21
2324363,0.6666666666666666,0.6666666666666666,0.0,4,8,8
258693,0.5,0.5,0.0,1,3,3
2067796,0.9333333333333333,0.9333333333333333,0.0,7,8,8
3318856,0.8750000000000001,0.8750000000000001,0.0,21,27,27
1788375,0.7692307692307693,0.7692307692307693,0.0,5,8,8
1885943,0.2857142857142857,0.25,-0.0357142857142857,1,6,7
2423597,1.0,1.0,0.0,17,17,17
431204,1.0,1.0,0.0,2,2,2
126865,0.7499999999999999,0.6666666666666666,-0.08333333333333326,3,5,6
3201609,0.6153846153846153,0.6153846153846153,0.0,12,27,27
973414,0.33333333333333337,0.3076923076923077,-0.02564102564102566,2,10,11
2256589,0.888888888888889,0.888888888888889,0.0,8,10,10
329834,0.8,0.8,0.0,4,6,6
1951845,0.9696969696969697,0.9696969696969697,0.0,16,17,17
1021899,0.7142857142857143,0.7142857142857143,0.0,5,9,9
1253769,0.625,0.5555555555555556,-0.06944444444444442,5,11,13
1741417,1.0,1.0,0.0,5,5,5
160357,0.9375,0.9375,0.0,15,17,17
3350333,0.6,0.4615384615384615,-0.13846153846153847,3,7,10
1429924,0.8,0.8,0.0,2,3,3
372892,0.5,0.4,-0.09999999999999998,1,3,4
2300805,0.33333333333333337,0.33333333333333337,0.0,2,10,10
241418,0.5714285714285715,0.5,-0.07142857142857151,2,5,6
740604,0.5217391304347826,0.5217391304347826,0.0,6,17,17
2088942,0.8,0.8,0.0,2,3,3
1565261,0.7058823529411764,0.7058823529411764,0.0,6,11,11
1805416,0.9090909090909091,0.9090909090909091,0.0,5,6,6
2630117,0.8571428571428571,0.8,-0.05714285714285705,6,8,9
1772056,1.0,1.0,0.0,5,5,5
405660,0.6153846153846153,0.5333333333333333,-0.08205128205128198,4,9,11
943665,0.6666666666666666,0.5,-0.16666666666666663,1,2,3
1642346,0.5,0.5,0.0,2,6,6
1420303,0.6666666666666666,0.6666666666666666,0.0,2,4,4
1065495,0.5,0.5,0.0,2,6,6
2420084,1.0,1.0,0.0,1,1,1
2844629,0.625,0.625,0.0,5,11,11
3297213,0.9361702127659575,0.9361702127659575,0.0,22,25,25
3300846,0.896551724137931,0.896551724137931,0.0,26,32,32
1660999,0.5714285714285715,0.5714285714285715,0.0,2,5,5
2997495,0.5454545454545454,0.5454545454545454,0.0,6,16,16
480643,0.7000000000000001,0.7000000000000001,0.0,14,26,26
594737,0.8235294117647058,0.8235294117647058,0.0,7,10,10
1866323,0.923076923076923,0.923076923076923,0.0,6,7,7
462542,0.6956521739130435,0.6666666666666666,-0.02898550724637683,9,14,18
2715076,0.8,0.7272727272727273,-0.07272727272727275,4,6,7
2701868,0.896551724137931,0.8666666666666666,-0.029885057471264465,13,16,17
1828801,0.7499999999999999,0.7499999999999999,0.0,3,5,5
1827812,0.8571428571428571,0.8571428571428571,0.0,9,12,12
1428276,0.3076923076923077,0.25,-0.05769230769230771,2,11,14
2981633,0.8571428571428571,0.8571428571428571,0.0,6,8,8
3216263,0.8571428571428571,0.8571428571428571,0.0,3,4,4
1356143,1.0,1.0,0.0,2,2,2
2769064,1.0,1.0,0.0,5,5,5
922037,1.0,1.0,0.0,3,3,3
1055931,1.0,1.0,0.0,3,3,3
328607,0.6923076923076924,0.6923076923076924,0.0,9,17,17
351633,0.4444444444444445,0.4,-0.04444444444444445,2,7,8
2981054,1.0,1.0,0.0,6,6,6
3009716,1.0,1.0,0.0,1,1,1
526343,0.9090909090909091,0.9090909090909091,0.0,5,6,6
1098727,0.962962962962963,0.962962962962963,0.0,13,14,14
689999,0.5,0.5,0.0,1,3,3
703313,0.4615384615384615,0.4615384615384615,0.0,3,10,10
3257560,0.787878787878788,0.7647058823529412,-0.02317290552584672,13,20,21
91149,1.0,1.0,0.0,15,15,15
2414931,0.33333333333333337,0.33333333333333337,0.0,1,5,5
1877459,0.6666666666666666,0.6666666666666666,0.0,10,20,20
1164146,0.7272727272727273,0.7272727272727273,0.0,4,7,7
2782446,0.7499999999999999,0.7058823529411764,-0.044117647058823484,6,10,11
1301288,0.8333333333333333,0.8333333333333333,0.0,5,7,7
1095725,0.6086956521739131,0.5384615384615384,-0.07023411371237465,7,16,19
1335634,0.42857142857142855,0.42857142857142855,0.0,3,11,11
1581446,0.8648648648648649,0.8837209302325582,0.018856065367693242,19,18,24
2192608,0.7499999999999999,0.7499999999999999,0.0,3,5,5
3408032,0.72,0.72,0.0,9,16,16
442359,1.0,1.0,0.0,1,1,1
840083,0.9473684210526316,0.9473684210526316,0.0,18,20,20
2090837,0.5,0.4,-0.09999999999999998,1,3,4
1390955,0.7499999999999999,0.7058823529411764,-0.044117647058823484,6,10,11
2322635,0.9090909090909091,0.9090909090909091,0.0,5,6,6
3266370,1.0,1.0,0.0,6,6,6
1207758,1.0,1.0,0.0,5,5,5
118857,0.7499999999999999,0.7499999999999999,0.0,3,5,5
2858699,0.8571428571428571,0.8571428571428571,0.0,3,4,4
1123688,0.851063829787234,0.851063829787234,0.0,20,27,27
323316,0.6923076923076924,0.6923076923076924,0.0,9,17,17
2026503,0.7142857142857143,0.7142857142857143,0.0,5,9,9
2659986,0.9090909090909091,0.9090909090909091,0.0,15,18,18
1349743,0.8,0.7272727272727273,-0.07272727272727275,4,6,7
586905,0.5,0.5,0.0,1,3,3
236325,0.8,0.8,0.0,4,6,6
2726012,0.35294117647058826,0.2727272727272727,-0.08021390374331555,3,14,19
1678572,0.8571428571428571,0.8571428571428571,0.0,3,4,4
2828612,0.2222222222222222,0.2222222222222222,0.0,1,8,8
1977585,0.4444444444444445,0.3076923076923077,-0.13675213675213677,2,7,11
111079,0.8571428571428571,0.8571428571428571,0.0,3,4,4
1006688,0.5882352941176471,0.5882352941176471,0.0,5,12,12
2157381,0.8799999999999999,0.8571428571428571,-0.022857142857142798,12,13,16
1567891,0.56,0.56,0.0,7,18,18
3073136,1.0,1.0,0.0,3,3,3
987457,0.6399999999999999,0.6399999999999999,0.0,8,17,17
3378143,0.5454545454545454,0.5454545454545454,0.0,3,8,8
2498225,0.6666666666666666,0.6666666666666666,0.0,6,12,12
1704929,0.4,0.5714285714285715,0.17142857142857149,2,3,5
1095612,0.72,0.72,0.0,9,16,16
542179,0.8421052631578948,0.7407407407407407,-0.1013645224171541,10,9,17
604972,0.7142857142857143,0.8,0.08571428571428574,6,8,9
999492,0.8421052631578948,0.8421052631578948,0.0,8,11,11
1301756,0.7096774193548387,0.6875000000000001,-0.022177419354838634,11,20,21
2308865,0.5,0.4,-0.09999999999999998,1,3,4
1700407,1.0,1.0,0.0,1,1,1
1507516,0.9090909090909091,0.9090909090909091,0.0,5,6,6
3138921,0.8571428571428571,0.8571428571428571,0.0,3,4,4
1334939,0.3636363636363636,0.4347826086956522,0.07114624505928863,5,17,18
2921409,0.5000000000000001,0.3448275862068966,-0.15517241379310354,5,11,24
355076,0.625,0.5263157894736842,-0.09868421052631582,5,11,14
1212854,1.0,1.0,0.0,27,27,27
1259346,0.5,0.5,0.0,2,6,6
1888137,0.7142857142857143,0.6666666666666666,-0.04761904761904767,5,9,10
3420088,0.8421052631578948,0.8,-0.04210526315789476,8,11,12
883886,0.6666666666666665,0.48484848484848486,-0.18181818181818166,8,10,25
2592614,1.0,1.0,0.0,5,5,5
598780,0.8235294117647058,0.8235294117647058,0.0,7,10,10
153685,1.0,1.0,0.0,3,3,3
1605013,0.5,0.5,0.0,2,6,6
1738273,0.923076923076923,1.0,0.07692307692307698,7,6,7
772823,0.8,0.8,0.0,8,12,12
1560147,0.33333333333333337,0.33333333333333337,0.0,1,5,5
1690872,0.2222222222222222,0.16666666666666669,-0.055555555555555525,1,8,11
3335280,0.7142857142857143,0.7142857142857143,0.0,5,9,9
2084132,0.5,0.35294117647058826,-0.14705882352941174,3,9,14
1119944,0.888888888888889,0.888888888888889,0.0,4,5,5
2255234,0.7999999999999999,0.8484848484848484,0.048484848484848464,14,16,19
2662084,0.7692307692307693,0.7692307692307693,0.0,5,8,8
1201145,0.9523809523809523,0.9523809523809523,0.0,10,11,11
1661911,0.375,0.33333333333333337,-0.04166666666666663,3,13,15
1603397,1.0,1.0,0.0,5,5,5
1352087,0.8,0.8,0.0,4,6,6
2486163,1.0,1.0,0.0,4,4,4
2994133,0.8333333333333333,0.8333333333333333,0.0,5,7,7
3065961,0.9743589743589743,0.9743589743589743,0.0,19,20,20
625427,0.9333333333333333,0.9333333333333333,0.0,7,8,8
3370228,0.9444444444444444,0.9444444444444444,0.0,17,19,19
3064769,1.0,1.0,0.0,3,3,3
3144236,0.2222222222222222,0.2222222222222222,0.0,1,8,8
1133724,0.9090909090909091,0.9090909090909091,0.0,5,6,6
3415312,0.923076923076923,0.923076923076923,0.0,6,7,7
2211039,0.5882352941176471,0.5263157894736842,-0.0619195046439629,10,24,28
190237,0.761904761904762,0.6956521739130436,-0.0662525879917184,8,13,15
3166076,0.7058823529411764,0.7058823529411764,0.0,6,11,11
2271029,0.5714285714285715,0.5714285714285715,0.0,2,5,5
1593125,0.8571428571428571,0.8571428571428571,0.0,3,4,4
1385864,0.8275862068965517,0.8571428571428571,0.029556650246305383,27,31,36
2124472,0.8571428571428571,0.8571428571428571,0.0,12,16,16
304846,1.0,1.0,0.0,9,9,9
2275104,0.6,0.6,0.0,3,7,7
1025181,0.5,0.4,-0.09999999999999998,1,3,4
588923,1.0,1.0,0.0,3,3,3
3288309,0.9090909090909091,0.9090909090909091,0.0,5,6,6
2521787,0.9090909090909091,0.9090909090909091,0.0,5,6,6
3391815,1.0,1.0,0.0,14,14,14
502930,1.0,1.0,0.0,5,5,5
2741824,0.923076923076923,0.923076923076923,0.0,6,7,7
2848236,0.9655172413793104,0.9333333333333333,-0.03218390804597704,14,15,16
105621,1.0,1.0,0.0,5,5,5
1104061,0.9333333333333333,0.9333333333333333,0.0,14,16,16
1227275,1.0,1.0,0.0,2,2,2
1920361,1.0,1.0,0.0,2,2,2
2493030,0.25,0.7499999999999999,0.4999999999999999,6,2,10
857488,0.8,0.8,0.0,2,3,3
1125391,0.32000000000000006,0.29411764705882354,-0.025882352941176523,5,20,29
2455769,0.5714285714285715,0.5714285714285715,0.0,2,5,5
3362738,0.5882352941176471,0.5882352941176471,0.0,5,12,12
1773181,0.6,0.6,0.0,3,7,7
2006246,0.7272727272727273,0.7272727272727273,0.0,4,7,7
1238866,0.8571428571428571,0.8571428571428571,0.0,6,8,8
2358704,0.7499999999999999,0.7499999999999999,0.0,6,10,10
3146411,0.33333333333333337,0.33333333333333337,0.0,2,10,10
3103237,0.9166666666666666,0.9166666666666666,0.0,11,13,13
1000046,0.4444444444444444,0.43902439024390244,-0.005420054200541979,9,9,32
1040819,0.4444444444444445,0.4444444444444445,0.0,2,7,7
1369748,0.5714285714285715,0.5714285714285715,0.0,4,10,10
2729649,0.9473684210526316,0.9473684210526316,0.0,9,10,10
1845506,0.8421052631578948,0.8,-0.04210526315789476,8,11,12
245080,0.8,0.8,0.0,12,18,18
3108873,0.21052631578947367,0.3,0.08947368421052632,3,16,17
2200793,0.7777777777777778,0.7777777777777778,0.0,7,11,11
1695520,0.5769230769230769,0.6037735849056604,0.026850507982583482,16,36,37
2186460,0.8571428571428571,0.8571428571428571,0.0,3,4,4
1893148,0.8387096774193548,0.8387096774193548,0.0,13,18,18
904300,0.888888888888889,0.888888888888889,0.0,4,5,5
1902309,0.8333333333333333,0.8333333333333333,0.0,10,14,14
1194733,0.9090909090909091,0.9090909090909091,0.0,5,6,6
2092403,0.8,0.8,0.0,2,3,3
1515829,0.3333333333333333,0.4210526315789474,0.08771929824561409,4,14,15
3010842,0.5,0.5,0.0,2,6,6
581044,1.0,1.0,0.0,16,16,16
2498263,0.56,0.56,0.0,7,18,18
1065244,0.7333333333333334,0.7333333333333334,0.0,11,19,19
1673165,0.6666666666666666,0.6666666666666666,0.0,6,12,12
3242202,0.25,0.25,0.0,2,14,14
2588094,0.7777777777777777,0.8421052631578948,0.06432748538011712,8,10,11
3078012,0.9333333333333333,0.9333333333333333,0.0,14,16,16
429741,0.5,0.5,0.0,1,3,3
727044,0.7272727272727274,0.7499999999999999,0.022727272727272485,9,13,15
93997,0.9142857142857143,0.9142857142857143,0.0,16,19,19
807448,0.8679245283018869,0.8679245283018869,0.0,23,30,30
1674645,0.896551724137931,0.896551724137931,0.0,13,16,16
3061399,0.967741935483871,0.967741935483871,0.0,15,16,16
993547,0.4,0.4,0.0,2,8,8
3329849,0.8235294117647058,0.8235294117647058,0.0,7,10,10
2177703,0.5,0.5,0.0,1,3,3
153319,0.47058823529411764,0.4444444444444445,-0.026143790849673165,4,13,14
562384,0.6896551724137931,0.6896551724137931,0.0,10,19,19
442014,0.4782608695652174,0.4782608695652174,0.0,11,35,35
2481304,1.0,1.0,0.0,5,5,5
3322065,0.8125000000000001,0.8125000000000001,0.0,13,19,19
1246979,0.6153846153846153,0.6153846153846153,0.0,4,9,9
1776181,0.5,0.5,0.0,4,12,12
1109582,1.0,1.0,0.0,4,4,4
1802552,1.0,1.0,0.0,1,1,1
1647378,0.8,0.7843137254901961,-0.015686274509803977,20,30,31
929578,0.4,0.25,-0.15000000000000002,1,4,7
1229203,0.8750000000000001,0.8750000000000001,0.0,7,9,9
1931229,0.888888888888889,0.888888888888889,0.0,8,10,10
2474406,1.0,1.0,0.0,1,1,1
404436,0.6153846153846153,0.6153846153846153,0.0,8,18,18
787826,0.64,0.5625,-0.07750000000000001,9,16,23
3219460,1.0,1.0,0.0,15,15,15
2373199,0.42857142857142855,0.42857142857142855,0.0,3,11,11
319095,0.9655172413793104,0.9655172413793104,0.0,14,15,15
653181,0.6666666666666666,0.6666666666666666,0.0,1,2,2
3142868,0.972972972972973,0.972972972972973,0.0,18,19,19
1959624,0.6249999999999999,0.6666666666666666,0.04166666666666674,11,21,22
166779,1.0,1.0,0.0,6,6,6
643704,0.6666666666666666,0.7692307692307693,0.10256410256410264,5,7,8
1447712,0.7368421052631579,0.7368421052631579,0.0,7,12,12
1561827,0.8,0.7499999999999999,-0.050000000000000155,6,9,10
1317472,0.6666666666666666,0.6666666666666666,0.0,2,4,4
202403,1.0,1.0,0.0,1,1,1
2601250,0.5,0.33333333333333337,-0.16666666666666663,1,3,5
3061914,0.6,0.6,0.0,3,7,7
1150218,0.8,0.8,0.0,2,3,3
2592030,1.0,1.0,0.0,11,11,11
508569,0.8571428571428571,0.8571428571428571,0.0,9,12,12
1756472,1.0,1.0,0.0,9,9,9
425069,0.9333333333333333,0.9333333333333333,0.0,7,8,8
3269523,0.6250000000000001,0.7777777777777778,0.15277777777777768,14,18,22
1903980,1.0,1.0,0.0,1,1,1
2924365,0.3333333333333333,0.4444444444444445,0.11111111111111116,2,4,7
830262,1.0,1.0,0.0,6,6,6
1191785,0.5405405405405406,0.5405405405405406,0.0,10,27,27
1601941,0.9,0.9,0.0,9,11,11
674523,0.923076923076923,0.923076923076923,0.0,6,7,7
2527721,0.5833333333333334,0.5384615384615384,-0.044871794871794934,7,17,19
2856796,0.846153846153846,0.846153846153846,0.0,11,15,15
27660,0.9655172413793104,0.9180327868852458,-0.047484454494064576,28,30,33
3284105,0.6666666666666666,0.6,-0.06666666666666665,6,12,14
862458,0.4,0.4,0.0,1,4,4
1909403,0.3076923076923077,0.3076923076923077,0.0,2,11,11
2185389,0.55,0.5581395348837209,0.008139534883720878,12,28,31
722193,0.8333333333333333,0.8333333333333333,0.0,5,7,7
1772188,0.6666666666666666,0.6666666666666666,0.0,5,10,10
2985436,0.8852459016393442,0.8852459016393442,0.0,27,34,34
1260219,0.7142857142857143,0.7142857142857143,0.0,5,9,9
389936,0.18181818181818182,0.125,-0.05681818181818182,1,10,15
3306713,1.0,1.0,0.0,4,4,4
2667865,0.9090909090909091,0.9090909090909091,0.0,5,6,6
3062566,0.923076923076923,0.9,-0.023076923076922995,18,21,22
2890776,1.0,1.0,0.0,11,11,11
339029,1.0,1.0,0.0,4,4,4
3397384,0.4,0.4,0.0,1,4,4
493130,0.7692307692307693,0.6666666666666666,-0.10256410256410264,5,8,10
394768,0.9411764705882353,0.9411764705882353,0.0,16,18,18
469185,0.25,0.4,0.15000000000000002,2,6,8
633609,1.0,1.0,0.0,5,5,5
2962967,0.888888888888889,0.888888888888889,0.0,4,5,5
2830246,0.2857142857142857,0.2857142857142857,0.0,1,6,6
2028093,1.0,1.0,0.0,6,6,6
283059,0.7499999999999999,0.7499999999999999,0.0,3,5,5
1920509,0.6666666666666666,0.6666666666666666,0.0,1,2,2
607378,1.0,1.0,0.0,3,3,3
1591980,0.8,0.8,0.0,2,3,3
